video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,author_handle_decoded,like_count,dataset_sources_lista,texto_original,emojis_extraidos,texto_limpio,idioma,longitud_palabras
n8iP75gIpmw,Ugz8BbgcucTeHAjfvqJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@SergioGarcia-z9c,UCpl8rF8uv_8uui-QRvuJaRA,Señores con el salario de este señor almuerzo asta las ocho dela noche y me como un tortrix que vale la pena,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@SergioGarcia-z9c,hace 1 año, ,0,/@SergioGarcia-z9c,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Señores con el salario de este señor almuerzo asta las ocho dela noche y me como un tortrix que vale la pena,[],señor salario señor almuerzo asta ocho dela noche tortrix valer pena,es,11
j43HgwYFKfk,Ugz8fJcHTKHoEWJPwWt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EcPerez-zz9oh,UClhMWQ7XKWywYvbRnuf8QsA,"Como sabes que son pajas, si las tienes dwvuelvelas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@EcPerez-zz9oh,hace 1 año, ,0,/@EcPerez-zz9oh,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Como sabes que son pajas, si las tienes dwvuelvelas.",[],saber paja si dwvuelvela,es,4
is3Mk5oC19g,Ugz8hBV9j2KQGtMhPUR4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@zoilagarcia9019,UC4kg7zuTfqQKLd2bkZrSYBA,Sinverguenza la ley maya y luego preso.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@zoilagarcia9019,hace 20 horas, ,0,/@zoilagarcia9019,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Sinverguenza la ley maya y luego preso.,[],sinverguenza ley maya luego preso,es,5
n8iP75gIpmw,Ugz8pKFUmjVv-zF8lvJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@welfrealdana5559,UCOLGv5Pf6BF2wFcwUzgcvHg,La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@welfrealdana5559,hace 2 años, ,0,/@welfrealdana5559,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,[],único filtro mismo decir muerto amber li diputado pagar dinero sueldo sucio,es,12
OkXlHx0hx-8,UgzBnKyfiTTp9djPTh54AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@RosaMontesdeOca777,UCbNanjFI51cwGqMAb2rOrBw,Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@RosaMontesdeOca777,hace 1 día, ,0,/@RosaMontesdeOca777,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,"['❤', '😊']",fe esperanza oración perseverant diariamente paz bien verdad amor claridad sabiduer justicia divina corazón rojo carar feliz ojo sonrient,es,19
n8iP75gIpmw,UgzBpiHQkRpqfeyCDwd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@katerynsantiago2907,UC2weSE8rpqkGMOp6StYtVfg,que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@katerynsantiago2907,hace 2 años,1,0,/@katerynsantiago2907,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,[],verguenzar jente lograr parir universidad corrupto nunca hacer bueno pais unico hacer artar él caro costilla pueblo aposol,es,18
lj983NWyAQY,UgzDFSLs4n_6XtQjgjZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@carlosoliva9249,UCyzf29IYjNw67gGIfsjgtxA,"Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@carlosoliva9249,hace 7 años,45,0,/@carlosoliva9249,45,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']","Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.","['👏🏻', '👏🏻']",impresionante mano aplaudir tono piel claro mano aplaudir tono piel claro ciudad guatemala siempre alcalde visión arzú siempre quizo ver ciudad cosmopolita gran desarrollo esperer seguir,es,26
PjmxCj-a9Hg,UgzDK8qo7Il1yafNllJ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@josegil3813,UCzZ6dDCEsLMXbc5pCFXIprw,Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@josegil3813,hace 1 año, ,0,/@josegil3813,0,"['PjmxCj-a9Hg_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,[],adelante excelentisimo senor presidente bernardo arevalo leo,pt,7
lj983NWyAQY,UgzESrzC3abcN60poBF4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@alexarcos8349,UCaT6M2zp7X6r6Whd8Vv3kHQ,Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@alexarcos8349,hace 5 años,1,0,/@alexarcos8349,1,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,[],encantar poner negocio guatemala futuro lejano,es,6
n8iP75gIpmw,UgzFOdujc0-cy9W1Uv14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marisosa7832,UC3NMzdMYryaw82kPTnsaljg,Mientras los Guatemaltecos  muriendo de hambre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marisosa7832,hace 2 años, ,0,/@marisosa7832,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Mientras los Guatemaltecos  muriendo de hambre,[],mientras guatemalteco morir hambre,es,4
n8iP75gIpmw,UgzGYzecKVZyDzajKPV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@guillermogonzalez5153,UCLggDc_a5HriXv7I1h02sOA,"Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@guillermogonzalez5153,hace 2 años,4,0,/@guillermogonzalez5153,4,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",[],comar puyaso niño campo comar tortilla sal relevante,es,8
n8iP75gIpmw,UgzH_SOr2gGO_dDna5J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@FranciscoRivera-sf7ne,UCSou6a2OuYGSvPjm5psquyA,Qué descaro de ese vividor,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@FranciscoRivera-sf7ne,hace 2 años, ,0,/@FranciscoRivera-sf7ne,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Qué descaro de ese vividor,[],descaro vividor,es,2
PjmxCj-a9Hg,UgzJ85lM1ogkB4KOk2d4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@aureliomaldonado4793,UCtNyHmRZtvGF2hSvI2dUBWw,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@aureliomaldonado4793,hace 1 año, ,0,/@aureliomaldonado4793,0,"['PjmxCj-a9Hg_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,[],presidente pendejo ir aser si ir tapar bache menos ir avanzar cosa igual méxico mañanera ar solo abla mierdo,es,19
lj983NWyAQY,UgzKcy6Zr6Ele2EAo6J4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@samuelaguilar529,UCGqKxQS-z3NZzZF-2w338AA,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@samuelaguilar529,hace 7 años,211,3,/@samuelaguilar529,211,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Me encantaría vivir por un tiempo en Guatemala. Saludos desde México. :),[],encantar vivir tiempo guatemala saludo méxico,es,6
yLZS3JiEBg8,UgzL_lyzP1gwPdnVQ3Z4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JBFlute92,UCXO1BBohNWXkK9SBDAG2ySg,Excelente trabajo !!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JBFlute92,hace 2 años, ,0,/@JBFlute92,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Excelente trabajo !!,[],excelente trabajo,es,2
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@maydamorales4395,UChyps3dqY-VY1_wLeq-2lhw,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@maydamorales4395,hace 6 días,14,1,/@maydamorales4395,14,"['youtube_guatemala_plus_comments.csv', 'youtube_lab_targets_small_comments.csv']","Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",[],despu tanto corrpcion desfalco anterior gobierno ladrón esperar rolar ahora si poder ver fondo impuesto estar usar deberiar haber él usar hacer anio bueno ver fin presidente trabajar sentar atra escritorio llenar él bolsa,es,34
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Esoooooo 
Así mero es",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,1,0,/@Murmullodelbarrio,1,"['youtube_guatemala_plus_comments.csv', 'youtube_lab_targets_small_comments.csv']",Esoooooo  Así mero es,[],esoooooo así mero,es,3
n8iP75gIpmw,UgzM_dw7xZDkJJ8eYQ94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Rogergh-nw4oj,UCXgr7vXlRrsaskPdo097kGA,asi o mas envelequero...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Rogergh-nw4oj,hace 2 años, ,0,/@Rogergh-nw4oj,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",asi o mas envelequero...,[],asi mas envelequero,pt,3
n8iP75gIpmw,UgzMppllQcjsXkBLgiZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 1 año, ,0,/@Jel.Awesh.M,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Y eso es a lo que sale a luz ¿qué más  nos esconderán?,[],salir luz esconder,es,3
n8iP75gIpmw,UgzOB-KAGGElQGAPxEZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aluxdel4792,UC4cXueR2bKGFJV0Fk76gwmA,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aluxdel4792,hace 1 año, ,0,/@aluxdel4792,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",[],diputado máximo deber ser diputado hambriento saber pueblo pagar dar propina mientras corredor seco gente morir hambre,es,17
n8iP75gIpmw,UgzOGr7KGQ9pa-CJdgN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@LE_A22,UCNBnKqWf4d-rS4HwJRQljmQ,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@LE_A22,hace 2 años, ,0,/@LE_A22,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']","Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie... y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",[],ósear ser diputado tener privilegio huevo mil mes dieta moco etc hablar mil salario mes ciudadano pie carro comida tel etc gratis rata diputado junta jefe bloque chucho querer justificar derecho rey país,es,33
n8iP75gIpmw,UgzOYjc2Ii04ZArW7vF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariorodas593,UCmvOgzmmXbjUthHy-WJ52hQ,Eso del ferrogaril nunca se va a realisar.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mariorodas593,hace 2 años,1,0,/@mariorodas593,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Eso del ferrogaril nunca se va a realisar.,[],ferrogaril nunca ir realisar,es,4
s0eco-BofOs,UgzOeIbOqa0dhaWyj_B4AaABAg,¿Quiénes pagan más en Centroamérica?,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jahirdiaz5862,UC6xI_MOaxajIWpoP8BH6E_Q,wooow,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jahirdiaz5862,hace 1 año, ,0,/@jahirdiaz5862,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",wooow,[],wooow,indeterminado,1
lj983NWyAQY,UgzPExq20lnf7-8d7_p4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@mynorgudiel8646,UCtMBF_1O2jY2INlb_luuB_A,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@mynorgudiel8646,hace 7 años,15,0,/@mynorgudiel8646,15,"['lj983NWyAQY_out_comments.csv', 'youtube_guatemala_plus_comments.csv']",Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,[],bonitir ciudad guatemala extraño alguno día regresarer saludo paisano extranjero,es,10
OkXlHx0hx-8,UgzQTWwjC_XVPUNxuXp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@flornolberto2425,UCrqXyRsg-_hTosURZ-uvoKg,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@flornolberto2425,hace 1 día, ,0,/@flornolberto2425,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,[],desgraciado corazón mandarlo pais pertenesen si deportar menos deveriar hacer él pais pertenesar haci familia poder ver él ver nesecidad,es,20
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@pasionpornada,UCGZMgmM92E3njyXNe9-kjAQ,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@pasionpornada,hace 1 día (editado),2,1,/@pasionpornada,2,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""                                               Someone.",[],ayuda yo luchar racismo malo trato vetir regreso pais someonir,es,10
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"It ghe LAW 
You don't make your own rules!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 20 horas, ,0,/@eugeneramirez4405,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",It ghe LAW  You don't make your own rules!,[],it ghe law you don make your own rul,en,9
yLZS3JiEBg8,UgzRyWsi9Ed1wsXKgwd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@franciscorodas9686,UCOY3XpD9qMCRSA8AA8c4CAw,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@franciscorodas9686,hace 2 años,1,0,/@franciscorodas9686,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,[],buen explicación entender cartel necesidad ley competencia felicitación,es,8
is3Mk5oC19g,UgzSjpcAY2zvJ6i-poh4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@Williams-Garcia67E,UCfRqgt2O-vjzUDMZY_tnxQw,Robando en una iglesia eso es un gran pecado,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Williams-Garcia67E,hace 23 horas, ,0,/@Williams-Garcia67E,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Robando en una iglesia eso es un gran pecado,[],robar iglesia gran pecado,es,4
n8iP75gIpmw,UgzSu6dFpC7PrEYl7AF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años, ,0,/@ErvinLeonardoCarreraLatín,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,[],señor valer cuánto valor almuerzo pobre cuánto ganar población pobre,es,10
6W4u8sGEnGM,UgzT_1dx4pvgJTFMsnZ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@robertoescobar5507,UCp29O_C7cchZV8IxV7Crdag,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@robertoescobar5507,hace 5 días (editado), ,0,/@robertoescobar5507,0,"['youtube_guatemala_plus_comments.csv', 'youtube_lab_targets_small_comments.csv']","Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",[],parafrasear bukele hueveo pisto alcanzar,es,5
n8iP75gIpmw,UgzTqBd3og9IPuVu3o94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josecarrera9623,hace 2 años,1,0,/@josecarrera9623,1,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,[],bir neri roda kierir seguir comer acostilla pobre guatemala verguenzar cono él,es,12
ndAZjHqzzT8,UgzU2eLo006-Cz6rYLZ4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@2jose82,UCjJf-AJKRFFWtiN-CSwkDmA,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@2jose82,hace 1 año, ,0,/@2jose82,0,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,[],tigo práctica llamar falla programado decir nombre hacer obligar cliente migrar nuevo servicio seguramente poder llegar ser caro pagar adelantado caso internet residencial contrato,es,24
is3Mk5oC19g,UgzVRaRar_M-cPPi92x4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@alexmonzon4257,UCBtB5dIyx-C16UN8ClUD2UA,Parece hijo del policia que esta a su lado...,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@alexmonzon4257,hace 17 horas, ,0,/@alexmonzon4257,0,"['youtube_guatemala_comments.csv', 'youtube_guatemala_plus_comments.csv']",Parece hijo del policia que esta a su lado...,[],parecer hijo policia lado,es,4
n8iP75gIpmw,UgzVSZ19e2Cc28bFi-94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@luisletona2842,UCDUffaruH6dyUnUGwsTKpgg,Pobrecito dipucaco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@luisletona2842,hace 2 años,2,0,/@luisletona2842,2,"['quorum_complete_comments.csv', 'youtube_guatemala_plus_comments.csv']",Pobrecito dipucaco,[],pobrecito dipucaco,es,2
6W4u8sGEnGM,UgzVsPOuFAogocL8wKB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@pattyfigueroa5609,UCgGqw4aqMdMVSGkKiMgrJRQ,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@pattyfigueroa5609,hace 4 días, ,0,/@pattyfigueroa5609,0,"['youtube_guatemala_plus_comments.csv', 'youtube_lab_targets_small_comments.csv']",Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,['😊'],interesante cara feliz ojo sonrient cosa buena país guatemala puente belice dos,es,12
